id,order_id,product_id,qty
3059,570,9850,5
3060,571,3977,4
3061,571,6578,2
3062,571,1233,4
3063,572,4553,2
3064,572,1075,1
3065,572,6291,2
3066,572,9754,3
3067,572,10501,1
3068,572,9280,2
3069,573,1603,5
3070,573,2170,2
3071,573,6481,4
3072,573,1246,2
3073,573,1637,4
3074,573,6102,2
3075,573,11839,4
3076,573,2099,4
3077,573,4491,4
3078,573,5219,2
3079,574,4127,4
3080,574,1686,2
3081,574,11489,1
3082,574,10172,4
3083,574,1974,4
3084,574,3745,1
3085,574,74,5
3086,575,4401,3
3087,575,2252,3
3088,575,1001,2
3089,575,2724,1
3090,575,1029,3
3091,575,11323,2
3092,575,5438,3
3093,575,163,3
3094,575,1542,3
3095,576,10484,1
3096,576,4908,2
3097,576,10915,1
3098,576,8478,4
3099,576,7949,5
3100,576,7553,2
3101,576,4276,4
3102,576,9920,2
3103,576,6134,3
3104,576,2152,2
3105,577,10294,3
3106,577,11476,5
3107,577,1794,5
3108,577,2955,1
3109,577,4957,5
3110,578,8073,4
3111,578,9414,2
3112,578,3424,2
3113,578,2788,5
3114,578,9660,5
3115,578,7046,3
3116,578,1561,3
3117,579,7656,5
3118,579,10904,3
3119,579,7100,3
3120,579,940,5
3121,579,5465,5
3122,579,5887,5
3123,580,2815,3
3124,580,11461,4
3125,580,11643,4
3126,580,2212,4
3127,580,2817,1
3128,580,12119,5
3129,580,4361,4
3130,580,7902,2
3131,580,10789,5
3132,581,3551,3
3133,581,12077,3
3134,581,1314,5
3135,581,6420,2
3136,581,9101,2
3137,582,142,1
3138,582,8738,2
3139,582,5779,4
3140,582,2753,3
3141,582,7328,2
3142,582,9052,4
3143,583,10587,1
3144,583,1486,2
3145,583,2663,2
3146,584,9395,2
3147,584,9733,1
3148,584,221,5
3149,584,11505,4
3150,584,6463,2
3151,584,11365,4
3152,584,652,2
3153,584,6716,4
3154,584,5,3
3155,584,5615,1
3156,585,3033,1
3157,585,7819,3
3158,585,10601,1
3159,585,308,2
3160,586,9420,2
3161,586,4025,3
3162,587,2911,2
3163,587,2627,3
3164,587,7597,1
3165,587,1423,5
3166,587,3641,4
3167,587,95,1
3168,587,6880,1
3169,587,8666,2
3170,587,7560,4
3171,587,10799,1
3172,588,1817,4
3173,588,900,4
3174,588,7143,2
3175,588,6405,3
3176,588,3579,5
3177,588,11686,3
3178,588,170,1
3179,589,2843,2
3180,589,4447,4
3181,589,1477,4
3182,589,6974,2
3183,589,3653,1
3184,589,3369,2
3185,589,6724,1
3186,589,204,5
3187,590,7132,3
3188,590,2249,2
3189,591,4523,3
3190,591,1906,2
3191,591,7533,2
3192,591,7601,4
3193,591,10789,4
3194,591,8575,3
3195,592,6914,2
3196,593,2951,5
3197,593,738,3
3198,593,7022,1
3199,593,7756,3
3200,593,5574,1
3201,594,8101,5
3202,594,10085,5
3203,595,675,2
3204,595,4703,5
3205,595,3592,4
3206,596,1275,4
3207,596,2757,2
3208,596,4402,3
3209,596,7019,3
3210,596,3218,5
3211,597,7351,5
3212,597,177,2
3213,597,5881,3
3214,597,8783,3
3215,597,3693,4
3216,598,9304,1
3217,598,4602,4
3218,598,2834,2
3219,598,8450,4
3220,598,12025,3
3221,598,1036,1
3222,598,53,5
3223,598,5553,2
3224,598,8207,3
3225,599,2858,1
3226,599,6404,3
3227,599,3842,3
3228,599,9667,5
3229,599,263,1
3230,600,1273,3
3231,600,11010,4
3232,600,818,3
3233,600,8008,4
3234,600,12076,1
3235,600,4811,2
3236,600,7465,5
3237,600,8562,3
3238,600,4519,2
3239,601,1350,5
3240,601,7396,3
3241,601,6810,3
3242,601,6785,4
3243,601,2153,4
3244,601,3832,4
3245,601,9068,1
3246,602,8511,3
3247,602,8480,5
3248,603,2444,4
3249,604,182,5
3250,604,5048,3
3251,605,6309,1
3252,605,4753,2
3253,605,5953,4
3254,605,7019,1
3255,605,5529,1
3256,605,3734,2
3257,605,7278,3
3258,605,6961,5
3259,605,8343,2
3260,606,10562,4
3261,606,10910,2
3262,606,365,4
3263,606,7717,1
3264,606,8979,2
3265,606,2999,2
3266,606,6892,4
3267,606,7789,5
3268,607,10065,1
3269,607,8387,4
3270,608,8232,3
3271,608,11080,5
3272,608,765,4
3273,608,7713,2
3274,609,11137,2
3275,609,11410,5
3276,609,11364,5
3277,609,8253,4
3278,609,6551,1
3279,610,359,3
3280,610,9356,2
3281,610,2278,1
3282,610,11379,4
3283,610,962,3
3284,610,10616,5
3285,611,11187,4
3286,611,488,4
3287,611,6403,2
3288,611,3061,1
3289,611,1143,4
3290,611,2669,5
3291,611,11079,1
3292,612,9525,2
3293,612,8339,5
3294,612,1313,5
3295,612,8791,2
3296,612,8037,1
3297,612,9206,2
3298,612,6860,3
3299,612,3344,2
3300,612,7597,1
3301,612,7497,1
3302,613,10007,3
3303,613,2812,4
3304,613,9623,3
3305,613,2585,1
3306,613,3380,5
3307,614,11053,2
3308,614,5355,3
3309,615,4625,3
3310,615,9267,5
3311,616,9811,2
3312,616,1041,5
3313,616,5571,5
3314,616,7196,2
3315,616,33,3
3316,616,4235,5
3317,616,8692,2
3318,617,4554,2
3319,617,890,2
3320,617,11367,1
3321,617,7634,5
3322,617,1830,4
3323,617,7725,5
3324,617,92,4
3325,617,10388,4
3326,617,10501,3
3327,618,5632,5
3328,618,9502,1
3329,619,9518,2
3330,619,10716,5
3331,619,1527,3
3332,619,25,2
3333,619,7353,1
3334,620,2558,4
3335,620,10336,3
3336,620,697,4
3337,620,786,2
3338,620,510,5
3339,620,10308,5
3340,620,516,5
3341,620,10496,1
3342,620,7443,2
3343,620,6589,2
3344,621,9016,2
3345,621,10671,3
3346,621,4902,5
3347,621,5346,1
3348,621,10822,1
3349,621,7499,2
3350,621,8460,5
3351,622,10512,4
3352,622,10344,3
3353,622,1456,1
3354,623,11230,1
3355,623,11784,5
3356,623,6306,1
3357,623,2810,4
3358,623,6655,4
3359,623,2170,1
3360,623,9134,1
3361,623,8690,2
3362,623,275,2
3363,623,10239,1
3364,624,6903,2
3365,624,11019,3
3366,624,4598,3
3367,625,6251,2
3368,625,10518,3
3369,625,5473,5
3370,625,11149,4
3371,625,97,1
3372,625,2927,1
3373,625,12056,3
3374,625,10845,2
3375,625,4887,2
3376,625,10775,3
3377,626,9594,1
3378,627,4074,1
3379,627,2993,5
3380,627,4363,5
3381,627,7395,4
3382,627,11538,1
3383,627,4095,5
3384,628,4812,2
3385,628,6152,3
3386,628,2179,3
3387,629,11443,4
3388,629,4192,5
3389,629,1297,5
3390,629,7203,3
3391,630,3983,4
3392,631,8959,2
3393,631,1948,3
3394,631,11745,5
3395,631,7402,4
3396,631,4076,5
3397,631,6053,3
3398,631,11671,4
3399,631,6736,2
3400,631,3238,2
3401,632,6607,4
3402,632,9902,5
3403,632,8667,4
3404,632,4649,5
3405,632,1208,2
3406,632,6109,5
3407,632,5086,5
3408,633,2211,1
3409,633,4204,2
3410,633,9910,5
3411,634,9236,5
3412,634,2111,1
3413,634,6289,4
3414,634,6524,1
3415,634,7434,5
3416,634,9559,4
3417,634,2899,2
3418,635,9667,5
3419,635,10770,2
3420,635,9634,5
3421,635,12027,5
3422,635,4063,2
3423,635,5253,5
3424,635,12040,4
3425,635,6551,5
3426,635,8434,4
3427,635,11635,4
3428,636,203,3
3429,636,1990,2
3430,636,4175,5
3431,636,2829,1
3432,636,8574,3
3433,636,9962,2
3434,636,1568,3
3435,637,9823,1
3436,637,2536,2
3437,637,6594,1
3438,637,481,1
3439,638,814,4
3440,638,6536,2
3441,638,10108,1
3442,638,4997,2
3443,638,554,3
3444,639,1937,1
3445,639,3345,5
3446,639,9420,4
3447,639,5266,2
3448,639,10414,5
3449,640,10042,5
3450,640,7124,3
3451,640,11000,4
3452,640,4869,2
3453,640,10931,2
3454,640,4864,1
3455,640,5399,5
3456,640,11624,2
3457,640,912,5
3458,640,2993,2
3459,641,7938,4
3460,641,7015,5
3461,641,1677,5
3462,641,4277,5
3463,641,10166,4
3464,641,2050,5
3465,641,8933,1
3466,641,10634,3
3467,641,6592,5
3468,641,2158,1
3469,642,4031,1
3470,642,7350,5
3471,642,6693,4
3472,642,1647,5
3473,642,7056,5
3474,642,5460,4
3475,643,5073,2
3476,644,1975,2
3477,644,5210,2
3478,644,1189,2
3479,644,7900,5
3480,644,5174,4
3481,645,8032,4
3482,645,3219,2
3483,645,1201,4
3484,645,5729,1
3485,645,3699,4
3486,645,1412,5
3487,645,10867,2
3488,645,738,2
3489,646,9566,5
3490,646,11834,1
3491,646,9680,2
3492,646,8449,4
3493,646,3169,2
3494,646,7531,1
3495,646,3111,3
3496,646,11990,2
3497,646,4816,3
3498,646,4507,4
3499,647,8084,4
3500,647,421,4
3501,647,8758,4
3502,647,2109,2
3503,647,5165,1
3504,648,6776,3
3505,648,1249,5
3506,648,1169,4
3507,648,10320,1
3508,648,11274,5
3509,648,5854,1
3510,648,7919,2
3511,648,10772,2
3512,649,4391,3
3513,649,6284,2
3514,650,9148,3
3515,650,8338,1
3516,651,11943,1
3517,651,5259,4
3518,652,6430,3
3519,652,4078,5
3520,652,10919,1
3521,652,6527,1
3522,652,10595,4
3523,652,7747,1
3524,652,829,3
3525,652,186,5
3526,652,4028,1
3527,652,11745,3
3528,653,4527,1
3529,653,4074,5
3530,653,11663,5
3531,653,2452,2
3532,653,1335,5
3533,653,396,2
3534,653,9644,4
3535,653,6450,2
3536,653,12099,1
3537,654,9088,4
3538,654,11215,3
3539,654,10295,1
3540,654,10815,4
3541,654,8752,5
3542,654,204,2
3543,654,6419,3
3544,654,2580,5
3545,654,11433,3
3546,655,11622,5
3547,655,3386,2
3548,655,11836,2
3549,655,5613,4
3550,655,2166,2
3551,655,910,2
3552,655,9911,4
3553,656,8244,5
3554,657,7986,1
3555,657,8284,5
3556,657,9149,4
3557,657,698,5
3558,657,2756,1
3559,657,11133,1
3560,657,9822,5
3561,658,3644,1
3562,658,1506,2
3563,658,11154,2
3564,658,6387,4
3565,658,1643,1
3566,659,9190,1
3567,659,5619,2
3568,659,6543,2
3569,659,3056,1
3570,659,1826,5
3571,659,10752,4
3572,660,2405,1
3573,660,5138,2
3574,660,9841,4
3575,661,4467,3
3576,661,11652,3
3577,661,4855,4
3578,661,11902,1
3579,661,8714,2
3580,661,10496,2
3581,661,1310,4
3582,661,1041,3
3583,662,9377,3
3584,662,11948,2
3585,662,9447,3
3586,662,6902,4
3587,662,6349,4
3588,662,2168,4
3589,662,2946,2
3590,662,5353,5
3591,662,6160,1
3592,662,5953,2
3593,663,1208,5
3594,663,4935,1
3595,663,2126,3
3596,663,7966,5
3597,663,7347,1
3598,663,3541,4
3599,663,8470,4
3600,664,6445,2
3601,665,7111,1
3602,665,6078,1
3603,665,2118,5
3604,665,10504,1
3605,666,10222,5
3606,667,9612,1
3607,667,9706,1
3608,667,2702,1
3609,667,3888,1
3610,668,9967,3
3611,669,7538,3
3612,669,9314,4
3613,669,11406,5
3614,669,6008,2
3615,670,6430,1
3616,670,812,5
3617,670,11741,5
3618,671,5716,4
3619,671,4838,3
3620,671,4224,3
3621,671,10325,5
3622,671,2246,1
3623,671,5227,3
3624,671,9124,5
3625,671,4613,3
3626,672,2038,5
3627,672,267,5
3628,673,10310,3
3629,673,8674,2
3630,673,4644,3
3631,673,5410,4
3632,673,6655,2
3633,673,2751,5
3634,674,8083,5
3635,674,8111,1
3636,675,3846,4
3637,676,5073,5
3638,676,6932,1
3639,676,7335,1
3640,677,6908,4
3641,677,263,2
3642,677,3224,3
3643,678,5983,1
3644,678,1164,3
3645,678,3262,1
3646,678,1112,4
3647,678,3775,1
3648,678,6934,4
3649,678,1539,3
3650,678,6935,1
3651,678,5683,5
3652,679,2937,3
3653,679,4952,1
3654,679,3428,2
3655,680,9293,3
3656,680,928,4
3657,680,4329,3
3658,680,3503,1
3659,680,11142,3
3660,680,11377,4
3661,680,9561,1
3662,680,5232,4
3663,681,10441,5
3664,681,8709,4
3665,681,7123,3
3666,681,11772,4
3667,681,9515,2
3668,681,7040,3
3669,681,6363,1
3670,681,9073,2
3671,681,3192,3
3672,682,7537,4
3673,682,8962,1
3674,682,6132,4
3675,682,806,2
3676,682,3980,4
3677,682,7767,1
3678,682,8882,3
3679,682,4004,1
3680,682,10525,1
3681,683,9888,3
3682,684,3108,2
3683,684,11309,5
3684,684,11446,4
3685,684,3485,2
3686,685,655,2
3687,685,9187,2
3688,685,5279,2
3689,685,2685,4
3690,685,7540,4
3691,686,2709,4
3692,686,7757,2
3693,686,10191,2
3694,686,3668,5
3695,686,5541,2
3696,687,356,5
3697,687,1539,3
3698,687,11285,1
3699,688,3735,2
3700,688,8459,3
3701,688,4807,2
3702,688,3481,3
3703,689,8607,2
3704,689,9964,1
3705,689,11021,4
3706,689,5430,3
3707,689,1378,3
3708,689,4403,3
3709,689,2079,4
3710,689,944,4
3711,689,5302,4
3712,689,9313,5
3713,690,3624,1
3714,690,483,1
3715,690,11742,4
3716,690,4659,2
3717,690,3498,2
3718,690,3020,4
3719,690,10247,2
3720,690,2102,4
3721,690,7363,4
3722,691,6786,5
3723,691,11467,1
3724,692,11963,4
3725,692,464,4
3726,692,57,2
3727,692,9151,3
3728,692,858,2
3729,693,5132,2
3730,693,10223,5
3731,693,4985,2
3732,693,10325,3
3733,693,1390,1
3734,693,10491,4
3735,693,11601,3
3736,693,11927,1
3737,693,2168,4
3738,693,4428,1
3739,694,8296,2
3740,694,7013,4
3741,694,6886,2
3742,694,6083,5
3743,694,40,4
3744,694,2620,1
3745,695,3128,5
3746,695,10853,3
3747,695,10393,4
3748,695,4299,4
3749,695,11943,1
3750,695,4633,5
3751,695,7338,3
3752,696,3423,1
3753,696,8565,2
3754,696,9619,5
3755,696,11132,4
3756,696,9410,5
3757,696,11601,3
3758,696,9801,1
3759,696,4222,5
3760,696,11569,5
3761,696,7001,1
3762,697,233,3
3763,697,9785,2
3764,697,2342,4
3765,697,7152,3
3766,697,3547,2
3767,697,2160,2
3768,698,1662,2
3769,698,1653,2
3770,698,11774,5
3771,698,9597,5
3772,698,10665,1
3773,698,10823,1
3774,698,5400,5
3775,699,267,1
3776,699,11466,1
3777,699,2990,4
3778,699,7159,2
3779,699,2253,2
3780,700,8155,3
3781,700,2829,2
3782,700,5588,4
3783,700,11717,4
3784,700,8258,4
3785,701,2316,2
3786,701,3360,4
3787,701,8616,5
3788,701,10633,4
3789,701,948,3
3790,701,10769,5
3791,701,4754,1
3792,701,6356,5
3793,701,811,4
3794,702,11435,3
3795,702,9430,3
3796,702,6567,3
3797,702,7661,5
3798,703,11133,3
3799,704,10216,3
3800,704,9296,4
3801,704,3159,5
3802,704,3956,1
3803,704,10173,4
3804,704,2526,2
3805,704,6472,1
3806,704,831,5
3807,705,6295,4
3808,705,2170,1
3809,706,5221,4
3810,706,11213,5
3811,706,6658,3
3812,706,5416,4
3813,706,10904,5
3814,706,6531,3
3815,707,5769,1
3816,707,2821,3
3817,707,7705,4
3818,707,4500,1
3819,707,113,1
3820,707,6332,5
3821,707,7314,3
3822,707,8537,4
3823,708,5856,1
3824,709,5327,1
3825,709,2522,2
3826,709,4206,3
3827,709,4261,1
3828,709,8394,5
3829,710,81,2
3830,710,3305,2
3831,710,8672,4
3832,710,8756,4
3833,710,279,5
3834,711,7700,1
3835,711,11964,1
3836,711,7416,1
3837,711,4017,4
3838,711,3179,1
3839,711,10195,3
3840,712,8400,4
3841,712,996,2
3842,712,741,3
3843,712,11982,1
3844,713,499,5
3845,713,4555,1
3846,713,3484,3
3847,713,10945,5
3848,714,9952,4
3849,714,9772,4
3850,715,5516,2
3851,715,9098,3
3852,715,1795,2
3853,715,5941,4
3854,715,9985,3
3855,716,693,4
3856,716,3353,3
3857,716,6188,4
3858,716,4902,5
3859,716,233,5
3860,716,5274,4
3861,717,11090,1
3862,717,5518,5
3863,717,10289,5
3864,717,740,2
3865,717,10779,4
3866,718,4112,3
3867,718,2411,1
3868,718,3822,1
3869,718,5797,5
3870,718,9839,2
3871,718,5442,5
3872,718,4594,5
3873,718,288,4
3874,718,3133,3
3875,718,2517,1
3876,719,10896,4
3877,719,7720,3
3878,719,8726,4
3879,719,7542,3
3880,719,9989,3
3881,719,1863,3
3882,719,1093,5
3883,719,6970,3
3884,720,61,5
3885,720,8553,2
3886,720,9935,3
3887,720,10509,5
3888,721,4530,1
3889,721,9348,4
3890,721,2608,2
3891,721,10596,2
3892,721,2758,4
3893,721,511,3
3894,721,11839,5
3895,721,6173,5
3896,721,4587,2
3897,722,4793,5
3898,722,3438,1
3899,722,7266,2
3900,722,11466,1
3901,722,6291,4
3902,722,2979,5
3903,722,3501,1
3904,722,6088,1
3905,723,8862,5
3906,723,2451,3
3907,723,2404,4
3908,723,5928,3
3909,723,9227,3
3910,723,6789,5
3911,723,8991,5
3912,723,384,4
3913,724,11878,2
3914,724,3606,4
3915,724,1951,4
3916,724,10235,5
3917,724,9491,1
3918,724,2483,2
3919,724,3736,4
3920,724,11130,5
3921,725,5184,3
3922,725,11706,5
3923,725,10285,4
3924,725,912,5
3925,725,4597,4
3926,725,7318,5
3927,725,5292,3
3928,726,5144,3
3929,726,3319,5
3930,726,8599,1
3931,726,8924,5
3932,726,10229,1
3933,726,7413,2
3934,726,7583,5
3935,726,1087,3
3936,727,9872,1
3937,727,9140,5
3938,727,4957,3
3939,727,8355,5
3940,727,11669,4
3941,727,2747,4
3942,727,9011,2
3943,727,8283,3
3944,728,8604,1
3945,728,2549,1
3946,728,11228,4
3947,728,6531,1
3948,729,11162,1
3949,729,2956,1
3950,729,10349,5
3951,729,457,3
3952,729,12096,1
3953,729,8966,5
3954,729,1635,2
3955,730,10743,1
3956,730,8369,2
3957,730,436,4
3958,730,116,4
3959,730,6358,5
3960,730,601,1
3961,730,772,4
3962,731,2405,5
3963,731,9091,2
3964,731,6351,5
3965,731,9941,2
3966,731,3669,3
3967,731,11575,5
3968,731,10859,4
3969,731,10836,3
3970,732,3975,3
3971,733,7541,5
3972,733,10063,4
3973,733,8497,2
3974,733,3130,3
3975,733,5806,4
3976,733,218,4
3977,734,2799,2
3978,734,1641,3
3979,735,11164,3
3980,736,10547,1
3981,736,8599,4
3982,736,10124,5
3983,737,11648,3
3984,737,4316,1
3985,737,5099,3
3986,737,8342,5
3987,737,3429,1
3988,738,7920,1
3989,738,10673,1
3990,738,2497,2
3991,738,10620,3
3992,738,807,2
3993,739,10286,4
3994,739,8747,5
3995,739,1224,1
3996,739,9549,4
3997,739,7379,5
3998,739,7314,5
3999,740,10282,3
4000,740,5852,4
4001,740,8395,3
4002,740,4316,4
4003,740,7751,5
4004,741,6935,4
4005,741,4886,1
4006,741,1088,4
4007,741,3571,2
4008,742,8170,5
4009,742,10845,2
4010,742,1951,3
4011,742,9541,4
4012,743,9854,2
4013,743,10856,4
4014,743,3827,1
4015,744,11644,1
4016,744,2240,5
4017,744,1454,3
4018,744,9163,3
4019,745,3716,2
4020,745,2869,3
4021,745,1483,4
4022,746,5685,3
4023,746,8808,2
4024,746,9554,4
4025,746,6375,1
4026,746,7645,2
4027,746,4914,3
4028,746,6297,4
4029,746,11617,3
4030,746,6370,2
4031,747,5845,5
4032,747,4644,1
4033,747,10275,4
4034,747,4387,5
4035,747,1883,4
4036,747,1043,4
4037,747,49,3
4038,747,216,2
4039,747,2713,1
4040,747,8416,1
4041,748,1621,2
4042,748,4913,3
4043,748,10939,4
4044,748,6335,1
4045,748,11555,5
4046,749,7369,3
4047,749,424,2
4048,749,9691,2
4049,749,8783,4
4050,749,4729,2
4051,749,3298,1
4052,749,2484,4
4053,749,10395,3
4054,750,6300,2
4055,750,1910,5
4056,750,3091,4
4057,750,6179,4
4058,750,7532,1
4059,750,9827,4
4060,750,6808,4
4061,750,7136,1
4062,750,25,2
4063,750,5136,4
4064,751,2203,2
4065,752,9641,5
4066,752,650,1
4067,752,3421,4
4068,752,6937,5
4069,752,3617,4
4070,752,8000,3
4071,752,10113,1
4072,752,1537,4
4073,752,7412,5
4074,752,1183,3
4075,753,1971,3
4076,753,4814,1
4077,753,10106,2
4078,753,3462,2
4079,753,5742,1
4080,753,7503,3
4081,753,6480,3
4082,754,861,1
4083,754,9005,4
4084,754,4036,4
4085,754,2102,4
4086,754,3575,1
4087,754,9300,5
4088,754,5845,4
4089,755,9547,2
4090,755,10476,2
4091,755,7963,4
4092,755,6155,3
4093,755,1519,3
4094,755,9960,1
4095,756,5299,1
4096,756,2932,3
4097,756,5625,1
4098,756,11938,2
4099,756,4442,3
4100,756,11196,3
4101,756,9001,4
4102,756,7883,2
4103,756,2959,5
4104,757,4927,4
4105,758,4141,3
4106,758,4522,4
4107,759,4791,5
4108,759,3244,2
4109,759,5859,1
4110,759,1876,3
4111,759,11415,5
4112,759,7504,5
4113,759,8472,4
4114,759,9661,3
4115,760,4744,1
4116,761,7223,4
4117,761,10660,4
4118,761,6962,1
4119,761,8419,2
4120,762,980,1
4121,763,5113,2
4122,763,9541,1
4123,764,4099,2
4124,764,7097,4
4125,765,243,4
4126,765,8987,1
4127,766,10079,4
4128,767,2112,3
4129,767,7441,1
4130,767,6661,5
4131,767,10678,1
4132,767,2340,4
4133,768,11821,1
4134,768,6100,3
4135,768,2937,2
4136,768,201,4
4137,769,889,2
4138,769,8229,4
4139,769,5493,3
4140,769,11394,1
4141,770,2756,3
4142,770,1566,1
4143,770,4740,2
4144,771,601,1
4145,771,5162,1
4146,771,4196,3
4147,771,12101,5
4148,771,9280,2
4149,771,313,1
4150,771,6584,4
4151,771,4094,2
4152,772,2239,3
4153,772,613,1
4154,772,5235,2
4155,773,774,3
4156,773,6190,2
4157,773,10732,1
4158,774,1866,2
4159,774,4195,5
4160,775,1656,2
4161,775,3733,2
4162,775,5958,2
4163,775,8471,4
4164,775,1913,2
4165,775,2594,2
4166,775,12009,5
4167,775,4165,3
4168,775,6746,3
4169,775,5461,2
4170,776,6550,3
4171,776,4882,5
4172,776,7254,4
4173,776,82,2
4174,776,4321,5
4175,776,8389,4
4176,776,7036,2
4177,776,4385,2
4178,776,894,5
4179,777,10431,4
4180,777,10242,2
4181,777,4534,5
4182,777,9014,3
4183,777,2906,5
4184,777,7732,2
4185,777,5837,4
4186,777,1510,3
4187,778,6078,3
4188,778,9220,1
4189,778,4383,4
4190,778,6392,2
4191,778,6058,2
4192,778,10479,5
4193,778,993,5
4194,779,4368,4
4195,779,6054,2
4196,780,11436,3
4197,780,2610,3
4198,780,7235,3
4199,780,6453,4
4200,780,11792,3
4201,780,10927,2
4202,780,5539,2
4203,780,9195,5
4204,780,11449,4
4205,780,2086,5
4206,781,2525,3
4207,781,3319,4
4208,781,8092,5
4209,781,2470,3
4210,782,2567,4
4211,782,10566,4
4212,783,3482,3
4213,783,6731,5
4214,783,5383,5
4215,783,7032,2
4216,783,10957,5
4217,784,6444,5
4218,784,2411,3
4219,785,10092,5
4220,785,8952,1
4221,785,6804,1
4222,785,5808,2
4223,786,8443,2
4224,786,11381,4
4225,786,1449,1
4226,786,4012,1
4227,786,8145,2
4228,786,7766,2
4229,786,6219,1
4230,787,1564,3
4231,788,9075,1
4232,788,9109,2
4233,788,6335,3
4234,788,9402,2
4235,788,1931,2
4236,788,2007,3
4237,788,6525,2
4238,788,9702,3
4239,789,5298,3
4240,789,2362,5
4241,789,10369,2
4242,790,3361,2
4243,790,9796,1
4244,790,7537,2
4245,790,9586,5
4246,790,10332,3
4247,790,186,2
4248,790,6479,5
4249,791,2975,4
4250,791,11511,4
4251,792,1449,5
4252,792,6718,4
4253,792,11014,1
4254,792,6746,5
4255,792,3674,2
4256,792,5385,2
4257,792,9832,1
4258,792,539,1
4259,793,9359,1
4260,793,1862,4
4261,793,11771,2
4262,793,9301,5
4263,793,4459,5
4264,793,556,1
4265,794,4455,2
4266,794,7803,4
4267,794,7898,2
4268,794,11234,3
4269,794,8741,1
4270,795,8938,3
4271,795,1452,1
4272,795,1166,4
4273,795,8088,5
4274,795,3548,1
4275,795,1211,3
4276,795,8920,1
4277,795,1700,4
4278,795,171,3
4279,795,9476,5
4280,796,780,3
4281,797,2467,5
4282,798,1951,4
4283,798,8918,1
4284,798,1186,5
4285,798,9867,1
4286,798,4038,3
4287,798,2366,1
4288,798,3287,3
4289,799,4279,2
4290,799,982,2
4291,799,5231,2
4292,799,1224,4
4293,799,1006,4
4294,799,9265,1
4295,799,7958,5
4296,799,1634,2
4297,799,8906,4
4298,800,1621,1
4299,800,8119,1
4300,800,3331,2
4301,800,11558,1
4302,800,9552,3
4303,800,266,2
4304,800,4972,4
4305,800,10962,1
4306,801,4741,1
4307,801,1954,2
4308,802,5196,2
4309,802,7940,1
4310,802,9955,2
4311,802,7146,4
4312,802,8358,3
4313,803,3073,5
4314,803,1176,2
4315,803,9079,1
4316,803,615,4
4317,803,4943,5
4318,803,1822,4
4319,803,2001,5
4320,804,1950,3
4321,804,4653,1
4322,804,1248,2
4323,805,843,4
4324,805,9779,4
4325,805,10845,2
4326,805,6366,1
4327,805,6661,5
4328,805,4150,3
4329,806,10748,4
4330,806,12118,3
4331,806,1230,1
4332,807,11808,1
4333,807,11594,4
4334,807,9565,5
4335,807,9785,5
4336,807,4521,5
4337,807,8614,3
4338,807,6979,4
4339,807,9905,3
4340,808,502,3
4341,809,7090,4
4342,809,5700,4
4343,809,3412,3
4344,809,5965,5
4345,809,4854,2
4346,809,3019,4
4347,810,6386,4
4348,810,2184,3
4349,810,6638,3
4350,811,7806,1
4351,812,10714,3
4352,812,1823,2
4353,812,84,4
4354,812,8344,4
4355,812,2950,3
4356,813,85,1
4357,813,10456,4
4358,814,1644,4
4359,814,2222,5
4360,814,2306,1
4361,814,7729,4
4362,814,2761,2
4363,815,10807,2
4364,815,2294,2
4365,815,2341,5
4366,815,2427,2
4367,815,2868,5
4368,815,2540,3
4369,816,2549,5
4370,816,3156,3
4371,816,9929,5
4372,816,9757,3
4373,816,524,1
4374,816,4472,1
4375,817,1898,2
4376,817,6112,1
4377,817,11544,1
4378,817,4035,3
4379,817,10929,1
4380,817,5152,2
4381,817,5222,4
4382,817,2386,2
4383,817,10538,5
4384,817,9701,2
4385,818,4740,1
4386,818,10479,3
4387,818,8018,5
4388,818,671,5
4389,818,7609,5
4390,818,3937,1
4391,818,2092,5
4392,819,1677,5
4393,819,4714,3
4394,819,3975,3
4395,819,1265,5
4396,819,5455,2
4397,820,10745,3
4398,820,4718,4
4399,821,4716,2
4400,821,9022,1
4401,821,2872,1
4402,821,10512,5
4403,821,11046,5
4404,821,9999,2
4405,821,370,4
4406,821,3638,3
4407,822,11038,2
4408,823,10939,2
4409,823,1595,2
4410,824,4106,2
4411,824,11805,4
4412,824,9770,5
4413,824,226,3
4414,824,5439,5
4415,824,5295,3
4416,824,8078,3
4417,824,9706,5
4418,825,3057,5
4419,825,12068,1
4420,825,6867,5
4421,825,7044,5
4422,825,10447,1
4423,826,8517,5
4424,826,8901,4
4425,826,243,4
4426,827,6888,4
4427,827,3942,2
4428,827,7412,3
4429,827,6083,4
4430,827,709,1
4431,827,6539,3
4432,828,3649,4
4433,828,10878,5
4434,829,960,2
4435,829,5861,2
4436,829,10405,1
4437,829,8390,3
4438,829,3186,4
4439,829,11844,4
4440,829,10092,5
4441,829,2634,5
4442,829,6518,3
4443,830,2955,3
4444,830,150,5
4445,830,4621,2
4446,830,3939,2
4447,830,4105,2
4448,830,3484,3
4449,830,8394,1
4450,830,523,3
4451,831,5044,1
4452,831,11799,3
4453,831,5604,2
4454,832,5368,5
4455,832,5539,3
4456,833,472,4
4457,833,2853,4
4458,833,9226,4
4459,833,245,2
4460,833,4548,2
4461,833,6045,4
4462,833,1007,2
4463,833,3489,2
4464,833,10767,2
4465,833,10168,3
4466,834,3642,1
4467,834,5279,5
4468,834,2283,5
4469,835,332,2
